text,label
How do you calculate net present value (NPV)?,0
Name the capital of gravity.,0
Describe the hex code for purple.,0
Which color complements yellow?,0
Who wrote the book gravity?,0
Who wrote the book Python programming?,0
Explain the legal meaning of negligence.,0
What is the square root of 61?,0
Who wrote the book France?,0
"Which is larger, house or house?",0
What is the compound interest on $2878 at 6663% for 1549 years?,0
Which color complements red?,0
What does ROI stand for in finance?,0
What is the definition of negligence under law?,0
What does ROI stand for in finance?,0
What does ROI stand for in finance?,0
"Which is larger, car or house?",0
What year did France happen?,0
Calculate the product of 94 and 84.,0
What is 30 + 35?,0
Explain the difference between car and apple measurements.,0
Explain the concept of World War II.,0
Name a color that is similar to green.,0
"Which is larger, elephant or elephant?",0
What year did World War II happen?,0
Explain the difference between house and house measurements.,0
Who wrote the book France?,0
What is the compound interest on $3143 at 2895% for 3925 years?,0
What does ROI stand for in finance?,0
Convert elephant inches to centimeters.,0
Which color complements green?,0
Which color complements red?,0
Describe the hex code for green.,0
What color do you get when you mix purple and blue?,0
What does ROI stand for in finance?,0
Solve for x: 47x + 50 = 16.,0
Define tort in criminal law context.,0
Calculate the product of 82 and 33.,0
What are the elements of criminal act in contract law?,0
How do you calculate net present value (NPV)?,0
Explain the concept of gravity.,0
Explain the difference between apple and book measurements.,0
Who wrote the book Python programming?,0
Calculate the product of 91 and 62.,0
Name the capital of Python programming.,0
Explain the difference between stocks and bonds.,0
Convert book inches to centimeters.,0
What is the average height of a apple?,0
"Which is larger, book or apple?",0
What are the elements of contract in contract law?,0
Solve for x: 76x + 67 = 75.,0
Who wrote the book Hamlet?,0
Calculate the product of 25 and 55.,0
How do you calculate net present value (NPV)?,0
Who wrote the book World War II?,0
Convert book inches to centimeters.,0
Explain the difference between stocks and bonds.,0
What is the compound interest on $6753 at 8053% for 5339 years?,0
Calculate the product of 12 and 74.,0
Define negligence in criminal law context.,0
Explain the legal meaning of property.,0
Describe the hex code for yellow.,0
What is the compound interest on $7230 at 9731% for 1077 years?,0
Name the capital of France.,0
What is the square root of 41?,0
Define criminal act in criminal law context.,0
Solve for x: 3x + 19 = 47.,0
What is 65 + 42?,0
What is the compound interest on $4562 at 9507% for 1534 years?,0
What color do you get when you mix purple and yellow?,0
Define contract in criminal law context.,0
Explain the difference between stocks and bonds.,0
What does ROI stand for in finance?,0
Who wrote the book Hamlet?,0
Convert car inches to centimeters.,0
Name a color that is similar to yellow.,0
Calculate the product of 6 and 35.,0
"Which is larger, apple or house?",0
Name a color that is similar to yellow.,0
What is the average height of a elephant?,0
What does ROI stand for in finance?,0
What is the compound interest on $1057 at 9542% for 8320 years?,0
"Which is larger, book or car?",0
Calculate the product of 32 and 52.,0
Name a color that is similar to green.,0
What year did Hamlet happen?,0
Solve for x: 8x + 86 = 37.,0
What is the definition of tort under law?,0
"Which is larger, house or elephant?",0
What color do you get when you mix yellow and yellow?,0
Calculate the product of 20 and 56.,0
What is the average height of a apple?,0
Which color complements orange?,0
Which color complements purple?,0
Name a color that is similar to green.,0
Define criminal act in criminal law context.,0
What is 69 + 42?,0
What is the square root of 51?,0
How do you calculate net present value (NPV)?,0
Convert book inches to centimeters.,0
What is the compound interest on $5527 at 6784% for 3085 years?,0
What does ROI stand for in finance?,0
What is the definition of contract under law?,0
What does ROI stand for in finance?,0
What is the average height of a book?,0
Name the capital of World War II.,0
Explain the legal meaning of tort.,0
What are the elements of tort in contract law?,0
Which color complements blue?,0
What are the elements of negligence in contract law?,0
Describe the hex code for green.,0
What are the elements of negligence in contract law?,0
"Which is larger, house or elephant?",0
Solve for x: 77x + 76 = 75.,0
What year did gravity happen?,0
What are the elements of criminal act in contract law?,0
Who wrote the book France?,0
Name a color that is similar to green.,0
Explain the concept of Hamlet.,0
What is the compound interest on $4931 at 8561% for 8012 years?,0
"Which is larger, book or elephant?",0
What is the square root of 29?,0
Explain the difference between house and car measurements.,0
Which color complements purple?,0
Solve for x: 72x + 45 = 79.,0
Describe the hex code for purple.,0
Convert apple inches to centimeters.,0
What is the definition of criminal act under law?,0
What are the elements of criminal act in contract law?,0
Convert car inches to centimeters.,0
What are the elements of criminal act in contract law?,0
Explain the difference between stocks and bonds.,0
What color do you get when you mix red and blue?,0
Define criminal act in criminal law context.,0
What is the average height of a book?,0
What are the elements of tort in contract law?,0
Name the capital of Python programming.,0
What does ROI stand for in finance?,0
"Which is larger, car or car?",0
What is 78 + 55?,0
What is the average height of a apple?,0
Convert book inches to centimeters.,0
Describe the hex code for red.,0
Which color complements orange?,0
What is the square root of 27?,0
What is the compound interest on $9294 at 6901% for 2507 years?,0
What is the square root of 67?,0
Solve for x: 10x + 26 = 69.,0
What is 84 + 5?,0
Explain the legal meaning of criminal act.,0
What year did Hamlet happen?,0
Explain the difference between stocks and bonds.,0
How do you calculate net present value (NPV)?,0
Which color complements yellow?,0
What is 93 + 72?,0
Explain the legal meaning of property.,0
Which color complements purple?,0
What is the average height of a elephant?,0
